2020890	306355	1783	1
2024477	306911	1547	0
2025623	307067	1783	1
2029210	307623	1547	0
2030356	307779	1783	1
2033943	308335	1547	0
2035089	308491	1783	1
2038676	309047	1547	0
2039822	309203	1783	1
2043409	309759	1547	0
2044555	309915	1783	1
2048142	310471	1547	0
2049288	310627	1783	1
2052875	311183	1547	0
2054021	311339	1783	1
2057608	311895	1547	0
2058754	312051	1783	1
2062341	312607	1547	0
2063487	312763	1783	1
2067074	313319	1547	0
2068220	313475	1783	1
2071807	314031	1547	0
2072953	314187	1783	1
2076540	314743	1547	0
2077686	314899	1783	1
2081273	315455	1547	0
2082419	315611	1783	1
2086006	316167	1547	0
2087152	316323	1783	1
2090739	316879	1547	0
2091885	317035	1783	1
2095472	317591	1547	0
2096618	317747	1783	1
2100205	318303	1547	0
2101351	318459	1783	1
2104938	319015	1547	0
2106084	319171	1783	1
2109671	319727	1547	0
2110817	319883	1783	1
2114404	320439	1547	0
2115550	320595	1783	1
2119137	321151	1547	0
2120283	321307	1783	1
2123870	321863	1547	0
2125016	322019	1783	1
2128603	322575	1547	0
2129749	322731	1783	1
2133336	323287	1547	0
2134482	323443	1783	1
2138069	323999	1547	0
2139215	324155	1783	1
2142802	324711	1547	0
2143948	324867	1783	1
2147535	325423	1547	0
2148681	325579	1783	1
2152268	326135	1547	0
2153414	326291	1783	1
2157001	326847	1547	0
2158147	327003	1783	1
2161734	327559	1547	0
2162880	327715	1783	1
2166467	328271	1547	0
2167613	328427	1783	1
2171200	328983	1547	0
2172346	329139	1783	1
2175933	329695	1547	0
2177079	329851	1783	1
2180666	330407	1547	0
2181812	330563	1783	1
2185399	331119	1547	0
2186545	331275	1783	1
2190132	331831	1547	0
2191278	331987	1783	1
2194865	332543	1547	0
2196011	332699	1783	1
2199598	333255	1547	0
2200744	333411	1783	1
2204331	333967	1547	0
2205477	334123	1783	1
2209064	334679	1547	0
2210210	334835	1783	1
2213797	335391	1547	0
2214943	335547	1783	1
2218530	336103	1547	0
2219676	336259	1783	1
2223263	336815	1547	0
2224409	336971	1783	1
2227996	337527	1547	0
2229142	337683	1783	1
2232729	338239	1547	0
2233875	338395	1783	1
2237462	338951	1547	0
2238608	339107	1783	1
2242195	339663	1547	0
2243341	339819	1783	1
2246928	340375	1547	0
2248074	340531	1783	1
2251661	341087	1547	0
2252807	341243	1783	1
2256394	341799	1547	0
2257540	341955	1783	1
2261127	342511	1547	0
2262273	342667	1783	1
2265860	343223	1547	0
2267006	343379	1783	1
2270593	343935	1547	0
2271739	344091	1783	1
2275326	344647	1547	0
2276472	344803	1783	1
2280059	345359	1547	0
2281205	345515	1783	1
2284792	346071	1547	0
2285938	346227	1783	1
2289525	346783	1547	0
2290671	346939	1783	1
2294258	347495	1547	0
2295404	347651	1783	1
2298991	348207	1547	0
2300137	348363	1783	1
2303724	348919	1547	0
2304870	349075	1783	1
2308457	349631	1547	0
2309603	349787	1783	1
2313190	350343	1547	0
2314336	350499	1783	1
2317923	351055	1547	0
2319069	351211	1783	1
2322656	351767	1547	0
2323802	351923	1783	1
2327389	352479	1547	0
